Logische Periode ; Endzeitstempel ; Wert ; Status ; Tarif 
16.07.2018;09:00:00;0;W;T0 
16.07.2018;09:15:00;0;W;T0 
16.07.2018;09:30:00;0;W;T0 
16.07.2018;09:45:00;0;W;T0 
16.07.2018;10:00:00;0;W;T0 
16.07.2018;10:15:00;0;W;T0 
16.07.2018;10:30:00;0;W;T0 
16.07.2018;10:45:00;0;W;T0 
16.07.2018;11:00:00;0;W;T0 
16.07.2018;11:15:00;2,5;W;T0 
16.07.2018;11:30:00;2,5;W;T0 
16.07.2018;11:45:00;0;W;T0 
16.07.2018;12:00:00;5;W;T0 
16.07.2018;12:15:00;0;W;T0 
16.07.2018;12:30:00;5;W;T0 
16.07.2018;12:45:00;0;W;T0 
16.07.2018;13:00:00;0;W;T0 
16.07.2018;13:15:00;2,5;W;T0 
16.07.2018;13:30:00;7,5;W;T0 
16.07.2018;13:45:00;10;W;T0 
16.07.2018;14:00:00;5;W;T0 
16.07.2018;14:15:00;2,5;W;T0 
16.07.2018;14:30:00;2,5;W;T0 
16.07.2018;14:45:00;2,5;W;T0 
16.07.2018;15:00:00;2,5;W;T0 
16.07.2018;15:15:00;0;W;T0 
16.07.2018;15:30:00;0;W;T0 
16.07.2018;15:45:00;0;W;T0 
16.07.2018;16:00:00;0;W;T0 
16.07.2018;16:15:00;0;W;T0 
16.07.2018;16:30:00;0;W;T0 
16.07.2018;16:45:00;2,5;W;T0 
16.07.2018;17:00:00;0;W;T0 
16.07.2018;17:15:00;0;W;T0 
16.07.2018;17:30:00;0;W;T0 
16.07.2018;17:45:00;15;W;T0 
16.07.2018;18:00:00;25;W;T0 
16.07.2018;18:15:00;5;W;T0 
16.07.2018;18:30:00;17,5;W;T0 
16.07.2018;18:45:00;2,5;W;T0 
16.07.2018;19:00:00;35;W;T0 
16.07.2018;19:15:00;32,5;W;T0 
16.07.2018;19:30:00;62,5;W;T0 
16.07.2018;19:45:00;37,5;W;T0 
16.07.2018;20:00:00;42,5;W;T0 
16.07.2018;20:15:00;110;W;T0 
16.07.2018;20:30:00;197,5;W;T0 
16.07.2018;20:45:00;187,5;W;T0 
16.07.2018;21:00:00;237,5;W;T0 
16.07.2018;21:15:00;300;W;T0 
16.07.2018;21:30:00;302,5;W;T0 
16.07.2018;21:45:00;362,5;W;T0 
16.07.2018;22:00:00;387,5;W;T0 
16.07.2018;22:15:00;440;W;T0 
16.07.2018;22:30:00;470;W;T0 
16.07.2018;22:45:00;552,5;W;T0 
16.07.2018;23:00:00;547,5;W;T0 
16.07.2018;23:15:00;320;W;T0 
16.07.2018;23:30:00;260;W;T0 
16.07.2018;23:45:00;235;W;T0 
17.07.2018;00:00:00;200;W;T0 
17.07.2018;00:15:00;122,5;W;T0 
17.07.2018;00:30:00;87,5;W;T0 
17.07.2018;00:45:00;90;W;T0 
17.07.2018;01:00:00;12,5;W;T0 
17.07.2018;01:15:00;0;W;T0 
17.07.2018;01:30:00;0;W;T0 
17.07.2018;01:45:00;0;W;T0 
17.07.2018;02:00:00;0;W;T0 
17.07.2018;02:15:00;0;W;T0 
17.07.2018;02:30:00;0;W;T0 
17.07.2018;02:45:00;0;W;T0 
17.07.2018;03:00:00;2,5;W;T0 
17.07.2018;03:15:00;12,5;W;T0 
17.07.2018;03:30:00;0;W;T0 
17.07.2018;03:45:00;20;W;T0 
17.07.2018;04:00:00;50;W;T0 
17.07.2018;04:15:00;57,5;W;T0 
17.07.2018;04:30:00;32,5;W;T0 
17.07.2018;04:45:00;37,5;W;T0 
17.07.2018;05:00:00;67,5;W;T0 
17.07.2018;05:15:00;87,5;W;T0 
17.07.2018;05:30:00;105;W;T0 
17.07.2018;05:45:00;97,5;W;T0 
17.07.2018;06:00:00;40;W;T0 
17.07.2018;06:15:00;42,5;W;T0 
17.07.2018;06:30:00;250;W;T0 
17.07.2018;06:45:00;337,5;W;T0 
17.07.2018;07:00:00;317,5;W;T0 
17.07.2018;07:15:00;277,5;W;T0 
17.07.2018;07:30:00;265;W;T0 
17.07.2018;07:45:00;205;W;T0 
17.07.2018;08:00:00;102,5;W;T0 
17.07.2018;08:15:00;65;W;T0 
17.07.2018;08:30:00;35;W;T0 
17.07.2018;08:45:00;25;W;T0 
17.07.2018;09:00:00;37,5;W;T0 
17.07.2018;09:15:00;7,5;W;T0 
17.07.2018;09:30:00;0;W;T0 
17.07.2018;09:45:00;0;W;T0 
17.07.2018;10:00:00;0;W;T0 
17.07.2018;10:15:00;0;W;T0 
17.07.2018;10:30:00;25;W;T0 
17.07.2018;10:45:00;62,5;W;T0 
17.07.2018;11:00:00;25;W;T0 
17.07.2018;11:15:00;32,5;W;T0 
17.07.2018;11:30:00;25;W;T0 
17.07.2018;11:45:00;87,5;W;T0 
17.07.2018;12:00:00;277,5;W;T0 
17.07.2018;12:15:00;445;W;T0 
17.07.2018;12:30:00;517,5;W;T0 
17.07.2018;12:45:00;597,5;W;T0 
17.07.2018;13:00:00;520;W;T0 
17.07.2018;13:15:00;527,5;W;T0 
17.07.2018;13:30:00;642,5;W;T0 
17.07.2018;13:45:00;617,5;W;T0 
17.07.2018;14:00:00;747,5;W;T0 
17.07.2018;14:15:00;537,5;W;T0 
17.07.2018;14:30:00;575;W;T0 
17.07.2018;14:45:00;487,5;W;T0 
17.07.2018;15:00:00;560;W;T0 
17.07.2018;15:15:00;615;W;T0 
17.07.2018;15:30:00;707,5;W;T0 
17.07.2018;15:45:00;702,5;W;T0 
17.07.2018;16:00:00;795;W;T0 
17.07.2018;16:15:00;692,5;W;T0 
17.07.2018;16:30:00;960;W;T0 
17.07.2018;16:45:00;675;W;T0 
17.07.2018;17:00:00;432,5;W;T0 
17.07.2018;17:15:00;270;W;T0 
17.07.2018;17:30:00;192,5;W;T0 
17.07.2018;17:45:00;97,5;W;T0 
17.07.2018;18:00:00;132,5;W;T0 
17.07.2018;18:15:00;82,5;W;T0 
17.07.2018;18:30:00;42,5;W;T0 
17.07.2018;18:45:00;25;W;T0 
17.07.2018;19:00:00;12,5;W;T0 
17.07.2018;19:15:00;25;W;T0 
17.07.2018;19:30:00;17,5;W;T0 
17.07.2018;19:45:00;87,5;W;T0 
17.07.2018;20:00:00;135;W;T0 
17.07.2018;20:15:00;62,5;W;T0 
17.07.2018;20:30:00;5;W;T0 
17.07.2018;20:45:00;32,5;W;T0 
17.07.2018;21:00:00;40;W;T0 
17.07.2018;21:15:00;50;W;T0 
17.07.2018;21:30:00;92,5;W;T0 
17.07.2018;21:45:00;40;W;T0 
17.07.2018;22:00:00;5;W;T0 
17.07.2018;22:15:00;97,5;W;T0 
17.07.2018;22:30:00;367,5;W;T0 
17.07.2018;22:45:00;350;W;T0 
17.07.2018;23:00:00;247,5;W;T0 
17.07.2018;23:15:00;157,5;W;T0 
17.07.2018;23:30:00;180;W;T0 
17.07.2018;23:45:00;132,5;W;T0 
18.07.2018;00:00:00;162,5;W;T0 
18.07.2018;00:15:00;165;W;T0 
18.07.2018;00:30:00;182,5;W;T0 
18.07.2018;00:45:00;212,5;W;T0 
18.07.2018;01:00:00;180;W;T0 
18.07.2018;01:15:00;195;W;T0 
18.07.2018;01:30:00;220;W;T0 
18.07.2018;01:45:00;247,5;W;T0 
18.07.2018;02:00:00;297,5;W;T0 
18.07.2018;02:15:00;245;W;T0 
18.07.2018;02:30:00;227,5;W;T0 
18.07.2018;02:45:00;255;W;T0 
18.07.2018;03:00:00;245;W;T0 
18.07.2018;03:15:00;292,5;W;T0 
18.07.2018;03:30:00;382,5;W;T0 
18.07.2018;03:45:00;395;W;T0 
18.07.2018;04:00:00;427,5;W;T0 
18.07.2018;04:15:00;355;W;T0 
18.07.2018;04:30:00;300;W;T0 
18.07.2018;04:45:00;237,5;W;T0 
18.07.2018;05:00:00;325;W;T0 
18.07.2018;05:15:00;330;W;T0 
18.07.2018;05:30:00;260;W;T0 
18.07.2018;05:45:00;177,5;W;T0 
18.07.2018;06:00:00;340;W;T0 
18.07.2018;06:15:00;412,5;W;T0 
18.07.2018;06:30:00;287,5;W;T0 
18.07.2018;06:45:00;380;W;T0 
18.07.2018;07:00:00;347,5;W;T0 
18.07.2018;07:15:00;312,5;W;T0 
18.07.2018;07:30:00;400;W;T0 
18.07.2018;07:45:00;460;W;T0 
18.07.2018;08:00:00;542,5;W;T0 
18.07.2018;08:15:00;647,5;W;T0 
18.07.2018;08:30:00;695;W;T0 
18.07.2018;08:45:00;635;W;T0 
18.07.2018;09:00:00;560;W;T0 
18.07.2018;09:15:00;675;W;T0 
18.07.2018;09:30:00;767,5;W;T0 
18.07.2018;09:45:00;805;W;T0 
18.07.2018;10:00:00;382,5;W;T0 
18.07.2018;10:15:00;535;W;T0 
18.07.2018;10:30:00;372,5;W;T0 
18.07.2018;10:45:00;387,5;W;T0 
18.07.2018;11:00:00;607,5;W;T0 
18.07.2018;11:15:00;675;W;T0 
18.07.2018;11:30:00;842,5;W;T0 
18.07.2018;11:45:00;1.047,50;W;T0 
18.07.2018;12:00:00;995;W;T0 
18.07.2018;12:15:00;910;W;T0 
18.07.2018;12:30:00;775;W;T0 
18.07.2018;12:45:00;502,5;W;T0 
18.07.2018;13:00:00;740;W;T0 
18.07.2018;13:15:00;777,5;W;T0 
18.07.2018;13:30:00;867,5;W;T0 
18.07.2018;13:45:00;1.132,50;W;T0 
18.07.2018;14:00:00;847,5;W;T0 
18.07.2018;14:15:00;710;W;T0 
18.07.2018;14:30:00;417,5;W;T0 
18.07.2018;14:45:00;380;W;T0 
18.07.2018;15:00:00;435;W;T0 
18.07.2018;15:15:00;392,5;W;T0 
18.07.2018;15:30:00;115;W;T0 
18.07.2018;15:45:00;442,5;W;T0 
18.07.2018;16:00:00;445;W;T0 
18.07.2018;16:15:00;485;W;T0 
18.07.2018;16:30:00;512,5;W;T0 
18.07.2018;16:45:00;365;W;T0 
18.07.2018;17:00:00;400;W;T0 
18.07.2018;17:15:00;610;W;T0 
18.07.2018;17:30:00;372,5;W;T0 
18.07.2018;17:45:00;515;W;T0 
18.07.2018;18:00:00;400;W;T0 
18.07.2018;18:15:00;260;W;T0 
18.07.2018;18:30:00;372,5;W;T0 
18.07.2018;18:45:00;347,5;W;T0 
18.07.2018;19:00:00;465;W;T0 
18.07.2018;19:15:00;422,5;W;T0 
18.07.2018;19:30:00;445;W;T0 
18.07.2018;19:45:00;462,5;W;T0 
18.07.2018;20:00:00;267,5;W;T0 
18.07.2018;20:15:00;397,5;W;T0 
18.07.2018;20:30:00;287,5;W;T0 
18.07.2018;20:45:00;312,5;W;T0 
18.07.2018;21:00:00;335;W;T0 
18.07.2018;21:15:00;405;W;T0 
18.07.2018;21:30:00;425;W;T0 
18.07.2018;21:45:00;287,5;W;T0 
18.07.2018;22:00:00;320;W;T0 
18.07.2018;22:15:00;337,5;W;T0 
18.07.2018;22:30:00;317,5;W;T0 
18.07.2018;22:45:00;345;W;T0 
18.07.2018;23:00:00;420;W;T0 
18.07.2018;23:15:00;492,5;W;T0 
18.07.2018;23:30:00;540;W;T0 
18.07.2018;23:45:00;472,5;W;T0 
19.07.2018;00:00:00;507,5;W;T0 
19.07.2018;00:15:00;425;W;T0 
19.07.2018;00:30:00;457,5;W;T0 
19.07.2018;00:45:00;480;W;T0 
19.07.2018;01:00:00;425;W;T0 
19.07.2018;01:15:00;437,5;W;T0 
19.07.2018;01:30:00;382,5;W;T0 
19.07.2018;01:45:00;347,5;W;T0 
19.07.2018;02:00:00;382,5;W;T0 
19.07.2018;02:15:00;302,5;W;T0 
19.07.2018;02:30:00;225;W;T0 
19.07.2018;02:45:00;352,5;W;T0 
19.07.2018;03:00:00;362,5;W;T0 
19.07.2018;03:15:00;362,5;W;T0 
19.07.2018;03:30:00;330;W;T0 
19.07.2018;03:45:00;317,5;W;T0 
19.07.2018;04:00:00;335;W;T0 
19.07.2018;04:15:00;410;W;T0 
19.07.2018;04:30:00;362,5;W;T0 
19.07.2018;04:45:00;330;W;T0 
19.07.2018;05:00:00;367,5;W;T0 
19.07.2018;05:15:00;622,5;W;T0 
19.07.2018;05:30:00;595;W;T0 
19.07.2018;05:45:00;580;W;T0 
19.07.2018;06:00:00;472,5;W;T0 
19.07.2018;06:15:00;305;W;T0 
19.07.2018;06:30:00;330;W;T0 
19.07.2018;06:45:00;250;W;T0 
19.07.2018;07:00:00;360;W;T0 
19.07.2018;07:15:00;432,5;W;T0 
19.07.2018;07:30:00;400;W;T0 
19.07.2018;07:45:00;322,5;W;T0 
19.07.2018;08:00:00;305;W;T0 
19.07.2018;08:15:00;280;W;T0 
19.07.2018;08:30:00;160;W;T0 
19.07.2018;08:45:00;132,5;W;T0 
19.07.2018;09:00:00;112,5;W;T0 
19.07.2018;09:15:00;102,5;W;T0 
19.07.2018;09:30:00;195;W;T0 
19.07.2018;09:45:00;300;W;T0 
19.07.2018;10:00:00;237,5;W;T0 
19.07.2018;10:15:00;297,5;W;T0 
19.07.2018;10:30:00;365;W;T0 
19.07.2018;10:45:00;240;W;T0 
19.07.2018;11:00:00;275;W;T0 
19.07.2018;11:15:00;287,5;W;T0 
19.07.2018;11:30:00;297,5;W;T0 
19.07.2018;11:45:00;305;W;T0 
19.07.2018;12:00:00;545;W;T0 
19.07.2018;12:15:00;550;W;T0 
19.07.2018;12:30:00;497,5;W;T0 
19.07.2018;12:45:00;415;W;T0 
19.07.2018;13:00:00;222,5;W;T0 
19.07.2018;13:15:00;267,5;W;T0 
19.07.2018;13:30:00;410;W;T0 
19.07.2018;13:45:00;537,5;W;T0 
19.07.2018;14:00:00;510;W;T0 
19.07.2018;14:15:00;537,5;W;T0 
19.07.2018;14:30:00;602,5;W;T0 
19.07.2018;14:45:00;455;W;T0 
19.07.2018;15:00:00;507,5;W;T0 
19.07.2018;15:15:00;685;W;T0 
19.07.2018;15:30:00;502,5;W;T0 
19.07.2018;15:45:00;550;W;T0 
19.07.2018;16:00:00;522,5;W;T0 
19.07.2018;16:15:00;722,5;W;T0 
19.07.2018;16:30:00;862,5;W;T0 
19.07.2018;16:45:00;577,5;W;T0 
19.07.2018;17:00:00;470;W;T0 
19.07.2018;17:15:00;297,5;W;T0 
19.07.2018;17:30:00;292,5;W;T0 
19.07.2018;17:45:00;160;W;T0 
19.07.2018;18:00:00;125;W;T0 
19.07.2018;18:15:00;132,5;W;T0 
19.07.2018;18:30:00;70;W;T0 
19.07.2018;18:45:00;20;W;T0 
19.07.2018;19:00:00;15;W;T0 
19.07.2018;19:15:00;57,5;W;T0 
19.07.2018;19:30:00;17,5;W;T0 
19.07.2018;19:45:00;2,5;W;T0 
19.07.2018;20:00:00;20;W;T0 
19.07.2018;20:15:00;30;W;T0 
19.07.2018;20:30:00;5;W;T0 
19.07.2018;20:45:00;0;W;T0 
19.07.2018;21:00:00;0;W;T0 
19.07.2018;21:15:00;0;W;T0 
19.07.2018;21:30:00;0;W;T0 
19.07.2018;21:45:00;0;W;T0 
19.07.2018;22:00:00;0;W;T0 
19.07.2018;22:15:00;0;W;T0 
19.07.2018;22:30:00;0;W;T0 
19.07.2018;22:45:00;0;W;T0 
19.07.2018;23:00:00;0;W;T0 
19.07.2018;23:15:00;0;W;T0 
19.07.2018;23:30:00;0;W;T0 
19.07.2018;23:45:00;0;W;T0 
20.07.2018;00:00:00;0;W;T0 
20.07.2018;00:15:00;0;W;T0 
20.07.2018;00:30:00;0;W;T0 
20.07.2018;00:45:00;0;W;T0 
20.07.2018;01:00:00;2,5;W;T0 
20.07.2018;01:15:00;2,5;W;T0 
20.07.2018;01:30:00;0;W;T0 
20.07.2018;01:45:00;0;W;T0 
20.07.2018;02:00:00;27,5;W;T0 
20.07.2018;02:15:00;80;W;T0 
20.07.2018;02:30:00;60;W;T0 
20.07.2018;02:45:00;42,5;W;T0 
20.07.2018;03:00:00;75;W;T0 
20.07.2018;03:15:00;52,5;W;T0 
20.07.2018;03:30:00;50;W;T0 
20.07.2018;03:45:00;40;W;T0 
20.07.2018;04:00:00;35;W;T0 
20.07.2018;04:15:00;22,5;W;T0 
20.07.2018;04:30:00;47,5;W;T0 
20.07.2018;04:45:00;30;W;T0 
20.07.2018;05:00:00;17,5;W;T0 
20.07.2018;05:15:00;5;W;T0 
20.07.2018;05:30:00;7,5;W;T0 
20.07.2018;05:45:00;0;W;T0 
20.07.2018;06:00:00;0;W;T0 
20.07.2018;06:15:00;0;W;T0 
20.07.2018;06:30:00;0;W;T0 
20.07.2018;06:45:00;0;W;T0 
20.07.2018;07:00:00;0;W;T0 
20.07.2018;07:15:00;0;W;T0 
20.07.2018;07:30:00;0;W;T0 
20.07.2018;07:45:00;0;W;T0 
20.07.2018;08:00:00;0;W;T0 
20.07.2018;08:15:00;0;W;T0 
20.07.2018;08:30:00;0;W;T0 
20.07.2018;08:45:00;0;W;T0 
20.07.2018;09:00:00;0;W;T0 
20.07.2018;09:15:00;0;W;T0 
20.07.2018;09:30:00;0;W;T0 
20.07.2018;09:45:00;0;W;T0 
20.07.2018;10:00:00;22,5;W;T0 
20.07.2018;10:15:00;30;W;T0 
20.07.2018;10:30:00;15;W;T0 
20.07.2018;10:45:00;0;W;T0 
20.07.2018;11:00:00;0;W;T0 
20.07.2018;11:15:00;0;W;T0 
20.07.2018;11:30:00;10;W;T0 
20.07.2018;11:45:00;0;W;T0 
20.07.2018;12:00:00;0;W;T0 
20.07.2018;12:15:00;10;W;T0 
20.07.2018;12:30:00;12,5;W;T0 
20.07.2018;12:45:00;15;W;T0 
20.07.2018;13:00:00;2,5;W;T0 
20.07.2018;13:15:00;17,5;W;T0 
20.07.2018;13:30:00;0;W;T0 
20.07.2018;13:45:00;15;W;T0 
20.07.2018;14:00:00;0;W;T0 
20.07.2018;14:15:00;10;W;T0 
20.07.2018;14:30:00;35;W;T0 
20.07.2018;14:45:00;12,5;W;T0 
20.07.2018;15:00:00;10;W;T0 
20.07.2018;15:15:00;2,5;W;T0 
20.07.2018;15:30:00;20;W;T0 
20.07.2018;15:45:00;15;W;T0 
20.07.2018;16:00:00;12,5;W;T0 
20.07.2018;16:15:00;0;W;T0 
20.07.2018;16:30:00;5;W;T0 
20.07.2018;16:45:00;10;W;T0 
20.07.2018;17:00:00;10;W;T0 
20.07.2018;17:15:00;0;W;T0 
20.07.2018;17:30:00;0;W;T0 
20.07.2018;17:45:00;0;W;T0 
20.07.2018;18:00:00;2,5;W;T0 
20.07.2018;18:15:00;20;W;T0 
20.07.2018;18:30:00;25;W;T0 
20.07.2018;18:45:00;12,5;W;T0 
20.07.2018;19:00:00;10;W;T0 
20.07.2018;19:15:00;17,5;W;T0 
20.07.2018;19:30:00;42,5;W;T0 
20.07.2018;19:45:00;67,5;W;T0 
20.07.2018;20:00:00;85;W;T0 
20.07.2018;20:15:00;65;W;T0 
20.07.2018;20:30:00;65;W;T0 
20.07.2018;20:45:00;110;W;T0 
20.07.2018;21:00:00;80;W;T0 
20.07.2018;21:15:00;112,5;W;T0 
20.07.2018;21:30:00;165;W;T0 
20.07.2018;21:45:00;145;W;T0 
20.07.2018;22:00:00;175;W;T0 
20.07.2018;22:15:00;212,5;W;T0 
20.07.2018;22:30:00;232,5;W;T0 
20.07.2018;22:45:00;247,5;W;T0 
20.07.2018;23:00:00;242,5;W;T0 
20.07.2018;23:15:00;220;W;T0 
20.07.2018;23:30:00;207,5;W;T0 
20.07.2018;23:45:00;110;W;T0 
21.07.2018;00:00:00;5;W;T0 
21.07.2018;00:15:00;5;W;T0 
21.07.2018;00:30:00;20;W;T0 
21.07.2018;00:45:00;0;W;T0 
21.07.2018;01:00:00;0;W;T0 
21.07.2018;01:15:00;0;W;T0 
21.07.2018;01:30:00;0;W;T0 
21.07.2018;01:45:00;0;W;T0 
21.07.2018;02:00:00;0;W;T0 
21.07.2018;02:15:00;0;W;T0 
21.07.2018;02:30:00;0;W;T0 
21.07.2018;02:45:00;0;W;T0 
21.07.2018;03:00:00;0;W;T0 
21.07.2018;03:15:00;45;W;T0 
21.07.2018;03:30:00;95;W;T0 
21.07.2018;03:45:00;7,5;W;T0 
21.07.2018;04:00:00;0;W;T0 
21.07.2018;04:15:00;0;W;T0 
21.07.2018;04:30:00;0;W;T0 
21.07.2018;04:45:00;10;W;T0 
21.07.2018;05:00:00;27,5;W;T0 
21.07.2018;05:15:00;42,5;W;T0 
21.07.2018;05:30:00;17,5;W;T0 
21.07.2018;05:45:00;5;W;T0 
21.07.2018;06:00:00;30;W;T0 
21.07.2018;06:15:00;117,5;W;T0 
21.07.2018;06:30:00;135;W;T0 
21.07.2018;06:45:00;122,5;W;T0 
21.07.2018;07:00:00;95;W;T0 
21.07.2018;07:15:00;92,5;W;T0 
21.07.2018;07:30:00;122,5;W;T0 
21.07.2018;07:45:00;85;W;T0 
21.07.2018;08:00:00;62,5;W;T0 
21.07.2018;08:15:00;50;W;T0 
21.07.2018;08:30:00;27,5;W;T0 
21.07.2018;08:45:00;0;W;T0 
21.07.2018;09:00:00;0;W;T0 
21.07.2018;09:15:00;0;W;T0 
21.07.2018;09:30:00;0;W;T0 
21.07.2018;09:45:00;0;W;T0 
21.07.2018;10:00:00;0;W;T0 
21.07.2018;10:15:00;0;W;T0 
21.07.2018;10:30:00;0;W;T0 
21.07.2018;10:45:00;0;W;T0 
21.07.2018;11:00:00;0;W;T0 
21.07.2018;11:15:00;0;W;T0 
21.07.2018;11:30:00;0;W;T0 
21.07.2018;11:45:00;2,5;W;T0 
21.07.2018;12:00:00;5;W;T0 
21.07.2018;12:15:00;0;W;T0 
21.07.2018;12:30:00;0;W;T0 
21.07.2018;12:45:00;0;W;T0 
21.07.2018;13:00:00;0;W;T0 
21.07.2018;13:15:00;0;W;T0 
21.07.2018;13:30:00;5;W;T0 
21.07.2018;13:45:00;0;W;T0 
21.07.2018;14:00:00;2,5;W;T0 
21.07.2018;14:15:00;0;W;T0 
21.07.2018;14:30:00;2,5;W;T0 
21.07.2018;14:45:00;2,5;W;T0 
21.07.2018;15:00:00;5;W;T0 
21.07.2018;15:15:00;40;W;T0 
21.07.2018;15:30:00;0;E;T0 
21.07.2018;15:45:00;5;W;T0 
21.07.2018;16:00:00;10;W;T0 
21.07.2018;16:15:00;2,5;W;T0 
21.07.2018;16:30:00;60;W;T0 
21.07.2018;16:45:00;172,5;W;T0 
21.07.2018;17:00:00;62,5;W;T0 
21.07.2018;17:15:00;92,5;W;T0 
21.07.2018;17:30:00;100;W;T0 
21.07.2018;17:45:00;112,5;W;T0 
21.07.2018;18:00:00;180;W;T0 
21.07.2018;18:15:00;185;W;T0 
21.07.2018;18:30:00;260;W;T0 
21.07.2018;18:45:00;290;W;T0 
21.07.2018;19:00:00;367,5;W;T0 
21.07.2018;19:15:00;517,5;W;T0 
21.07.2018;19:30:00;560;W;T0 
21.07.2018;19:45:00;512,5;W;T0 
21.07.2018;20:00:00;380;W;T0 
21.07.2018;20:15:00;347,5;W;T0 
21.07.2018;20:30:00;400;W;T0 
21.07.2018;20:45:00;522,5;W;T0 
21.07.2018;21:00:00;540;W;T0 
21.07.2018;21:15:00;427,5;W;T0 
21.07.2018;21:30:00;295;W;T0 
21.07.2018;21:45:00;260;W;T0 
21.07.2018;22:00:00;197,5;W;T0 
21.07.2018;22:15:00;222,5;W;T0 
21.07.2018;22:30:00;275;W;T0 
21.07.2018;22:45:00;320;W;T0 
21.07.2018;23:00:00;247,5;W;T0 
21.07.2018;23:15:00;222,5;W;T0 
21.07.2018;23:30:00;262,5;W;T0 
21.07.2018;23:45:00;252,5;W;T0 
22.07.2018;00:00:00;255;W;T0 
22.07.2018;00:15:00;307,5;W;T0 
22.07.2018;00:30:00;390;W;T0 
22.07.2018;00:45:00;302,5;W;T0 
22.07.2018;01:00:00;542,5;W;T0 
22.07.2018;01:15:00;540;W;T0 
22.07.2018;01:30:00;325;W;T0 
22.07.2018;01:45:00;530;W;T0 
22.07.2018;02:00:00;267,5;W;T0 
22.07.2018;02:15:00;205;W;T0 
22.07.2018;02:30:00;217,5;W;T0 
22.07.2018;02:45:00;190;W;T0 
22.07.2018;03:00:00;175;W;T0 
22.07.2018;03:15:00;97,5;W;T0 
22.07.2018;03:30:00;100;W;T0 
22.07.2018;03:45:00;100;W;T0 
22.07.2018;04:00:00;147,5;W;T0 
22.07.2018;04:15:00;210;W;T0 
22.07.2018;04:30:00;242,5;W;T0 
22.07.2018;04:45:00;180;W;T0 
22.07.2018;05:00:00;135;W;T0 
22.07.2018;05:15:00;45;W;T0 
22.07.2018;05:30:00;2,5;W;T0 
22.07.2018;05:45:00;0;W;T0 
22.07.2018;06:00:00;0;W;T0 
22.07.2018;06:15:00;0;W;T0 
22.07.2018;06:30:00;0;W;T0 
22.07.2018;06:45:00;0;W;T0 
22.07.2018;07:00:00;10;W;T0 
22.07.2018;07:15:00;87,5;W;T0 
22.07.2018;07:30:00;167,5;W;T0 
22.07.2018;07:45:00;182,5;W;T0 
22.07.2018;08:00:00;150;W;T0 
22.07.2018;08:15:00;115;W;T0 
22.07.2018;08:30:00;67,5;W;T0 
22.07.2018;08:45:00;40;W;T0 
22.07.2018;09:00:00;17,5;W;T0 
22.07.2018;09:15:00;25;W;T0 
22.07.2018;09:30:00;17,5;W;T0 
22.07.2018;09:45:00;47,5;W;T0 
22.07.2018;10:00:00;110;W;T0 
22.07.2018;10:15:00;135;W;T0 
22.07.2018;10:30:00;127,5;W;T0 
22.07.2018;10:45:00;40;W;T0 
22.07.2018;11:00:00;95;W;T0 
22.07.2018;11:15:00;100;W;T0 
22.07.2018;11:30:00;167,5;W;T0 
22.07.2018;11:45:00;120;W;T0 
22.07.2018;12:00:00;295;W;T0 
22.07.2018;12:15:00;197,5;W;T0 
22.07.2018;12:30:00;155;W;T0 
22.07.2018;12:45:00;222,5;W;T0 
22.07.2018;13:00:00;217,5;W;T0 
22.07.2018;13:15:00;317,5;W;T0 
22.07.2018;13:30:00;330;W;T0 
22.07.2018;13:45:00;222,5;W;T0 
22.07.2018;14:00:00;195;W;T0 
22.07.2018;14:15:00;187,5;W;T0 
22.07.2018;14:30:00;255;W;T0 
22.07.2018;14:45:00;142,5;W;T0 
22.07.2018;15:00:00;175;W;T0 
22.07.2018;15:15:00;157,5;W;T0 
22.07.2018;15:30:00;127,5;W;T0 
22.07.2018;15:45:00;145;W;T0 
22.07.2018;16:00:00;167,5;W;T0 
22.07.2018;16:15:00;117,5;W;T0 
22.07.2018;16:30:00;330;W;T0 
22.07.2018;16:45:00;250;W;T0 
22.07.2018;17:00:00;302,5;W;T0 
22.07.2018;17:15:00;177,5;W;T0 
22.07.2018;17:30:00;135;W;T0 
22.07.2018;17:45:00;100;W;T0 
22.07.2018;18:00:00;57,5;W;T0 
22.07.2018;18:15:00;97,5;W;T0 
22.07.2018;18:30:00;120;W;T0 
22.07.2018;18:45:00;157,5;W;T0 
22.07.2018;19:00:00;167,5;W;T0 
22.07.2018;19:15:00;147,5;W;T0 
22.07.2018;19:30:00;152,5;W;T0 
22.07.2018;19:45:00;130;W;T0 
22.07.2018;20:00:00;72,5;W;T0 
22.07.2018;20:15:00;82,5;W;T0 
22.07.2018;20:30:00;120;W;T0 
22.07.2018;20:45:00;137,5;W;T0 
22.07.2018;21:00:00;192,5;W;T0 
22.07.2018;21:15:00;125;W;T0 
22.07.2018;21:30:00;57,5;W;T0 
22.07.2018;21:45:00;87,5;W;T0 
22.07.2018;22:00:00;82,5;W;T0 
22.07.2018;22:15:00;127,5;W;T0 
22.07.2018;22:30:00;167,5;W;T0 
22.07.2018;22:45:00;235;W;T0 
22.07.2018;23:00:00;285;W;T0 
22.07.2018;23:15:00;285;W;T0 
22.07.2018;23:30:00;350;W;T0 
22.07.2018;23:45:00;260;W;T0 
23.07.2018;00:00:00;215;W;T0 
23.07.2018;00:15:00;195;W;T0 
23.07.2018;00:30:00;252,5;W;T0 
